Query_ID	Doc_ID	Rank	Score
20	80	168	28.0
20	1108	169	28.0
20	1333	170	28.0
20	934	171	28.0
20	24	172	28.0
20	14	173	28.0
20	458	174	28.0
20	317	175	28.0
20	989	176	28.0
20	192	177	27.5
20	1246	178	27.5
20	1261	179	27.5
20	599	180	27.5
20	166	181	27.5
20	1107	182	27.5
20	1175	183	27.5
20	667	184	27.5
20	267	185	27.5
20	579	186	27.5
20	443	187	27.5
20	707	188	27.5
20	1224	189	27.5
20	476	190	27.5
20	29	191	27.5
20	442	192	27.0
20	675	193	27.0
20	1373	194	27.0
20	560	195	27.0
20	656	196	27.0
20	156	197	27.0
20	523	198	27.0
20	213	199	27.0
20	270	200	27.0
21	1201	1	69.0
21	1313	2	64.0
21	798	3	63.0
21	329	4	57.5
21	94	5	45.0
21	721	6	45.0
21	417	7	44.0
21	452	8	43.0
21	927	9	40.5
21	315	10	40.5
21	757	11	40.0
21	89	12	39.5
21	1244	13	38.5
21	244	14	38.5
21	1239	15	38.5
21	499	16	38.0
21	364	17	37.0
21	1147	18	37.0
21	522	19	36.0
21	193	20	36.0
21	673	21	35.5
21	433	22	35.5
21	272	23	35.5
21	1040	24	35.5
21	160	25	35.0
21	928	26	34.0
21	962	27	34.0
21	874	28	34.0
21	1248	29	34.0
21	73	30	33.5
21	1382	31	33.5
21	992	32	33.5
21	827	33	33.5
21	140	34	32.5
21	262	35	32.5
21	49	36	32.0
21	572	37	31.5
21	1047	38	31.5
21	1198	39	31.0
21	206	40	31.0
21	423	41	31.0
21	62	42	31.0
21	792	43	30.5
21	165	44	30.5
21	576	45	30.5
21	96	46	30.5
21	1144	47	30.5
21	1268	48	30.5
21	976	49	30.0
21	131	50	30.0
21	157	51	30.0
21	85	52	29.5
21	163	53	29.5
21	1066	54	29.5
21	696	55	29.5
21	946	56	29.5
21	199	57	29.0
21	640	58	29.0
21	826	59	29.0
21	198	60	29.0
21	149	61	28.5
21	234	62	28.5
21	731	63	28.5
21	1392	64	28.5
21	1375	65	28.0
21	132	66	28.0
21	1370	67	28.0
21	986	68	28.0
21	536	69	28.0
21	1343	70	28.0
21	1209	71	28.0
21	660	72	28.0
21	797	73	28.0
21	1380	74	27.5
21	210	75	27.5
21	80	76	27.5
21	1175	77	27.5
21	225	78	27.5
21	1072	79	27.5
21	811	80	27.0
21	1082	81	27.0
21	401	82	27.0
21	1164	83	27.0
21	344	84	27.0
21	548	85	27.0
21	917	86	27.0
21	493	87	27.0
21	25	88	26.5
21	1212	89	26.5
21	1199	90	26.5
21	779	91	26.5
21	1271	92	26.5
21	205	93	26.0
21	1229	94	26.0
21	155	95	26.0
21	1235	96	26.0
21	114	97	26.0
21	373	98	25.5
21	156	99	25.5
21	683	100	25.5
21	33	101	25.5
21	101	102	25.0
21	1373	103	25.0
21	599	104	25.0
21	189	105	25.0
21	173	106	25.0
21	1226	107	25.0
21	1134	108	25.0
21	83	109	25.0
21	151	110	25.0
21	416	111	24.5
21	662	112	24.5
21	1342	113	24.5
21	110	114	24.5
21	51	115	24.5
21	1300	116	24.5
21	77	117	24.5
21	197	118	24.5
21	1263	119	24.5
21	625	120	24.0
21	381	121	24.0
21	341	122	24.0
21	1310	123	24.0
21	794	124	24.0
21	334	125	24.0
21	274	126	24.0
21	24	127	24.0
21	562	128	24.0
21	1061	129	24.0
21	1092	130	24.0
21	484	131	24.0
21	434	132	23.5
21	218	133	23.5
21	164	134	23.5
21	1325	135	23.5
21	667	136	23.5
21	441	137	23.5
21	739	138	23.5
21	677	139	23.5
21	903	140	23.5
21	701	141	23.5
21	1303	142	23.5
21	14	143	23.5
21	1202	144	23.5
21	563	145	23.5
21	734	146	23.5
21	174	147	23.5
21	302	148	23.5
21	325	149	23.0
21	99	150	23.0
21	947	151	23.0
21	289	152	23.0
21	304	153	23.0
21	294	154	23.0
21	1224	155	23.0
21	204	156	23.0
21	212	157	23.0
21	82	158	22.5
21	695	159	22.5
21	1250	160	22.5
21	688	161	22.5
21	996	162	22.5
21	712	163	22.5
21	1104	164	22.5
21	282	165	22.5
21	767	166	22.5
21	538	167	22.5
21	571	168	22.5
21	466	169	22.5
21	229	170	22.5
21	187	171	22.0
21	1289	172	22.0
21	977	173	22.0
21	933	174	22.0
21	277	175	22.0
21	805	176	22.0
21	170	177	22.0
21	288	178	22.0
21	1039	179	22.0
21	1351	180	22.0
21	710	181	22.0
21	987	182	22.0
21	363	183	22.0
21	375	184	22.0
21	72	185	22.0
21	628	186	21.5
21	255	187	21.5
21	1007	188	21.5
21	658	189	21.5
21	1252	190	21.5
21	1281	191	21.5
21	146	192	21.5
21	213	193	21.5
21	209	194	21.5
21	240	195	21.5
21	1242	196	21.5
21	309	197	21.5
21	1319	198	21.5
21	59	199	21.5
21	177	200	21.5
22	1201	1	89.5
22	1313	2	83.5
22	798	3	81.5
22	1147	4	64.5
22	499	5	58.0
22	94	6	57.5
22	329	7	57.0
22	417	8	56.5
22	1239	9	55.5
22	89	10	55.0
22	131	11	54.0
22	1244	12	53.0
22	73	13	52.0
22	151	14	52.0
22	140	15	51.5
22	927	16	51.5
22	1040	17	51.5
22	49	18	51.0
22	721	19	51.0
22	165	20	49.5
22	962	21	48.5
22	262	22	47.0
22	992	23	46.0
22	792	24	45.5
22	640	25	45.5
22	673	26	45.0
22	976	27	44.5
22	522	28	44.5
22	874	29	44.5
22	433	30	44.0
22	244	31	44.0
22	928	32	44.0
22	272	33	44.0
22	1047	34	44.0
22	1382	35	43.5
22	210	36	43.0
22	193	37	42.5
22	757	38	42.5
22	827	39	42.5
22	160	40	42.0
22	1268	41	42.0
22	344	42	41.5
22	99	43	41.0
22	96	44	41.0
22	1072	45	41.0
22	170	46	40.5
22	1144	47	40.5
22	662	48	40.0
22	560	49	40.0
22	797	50	40.0
22	1392	51	40.0
22	85	52	39.5
22	695	53	39.5
22	452	54	39.5
22	1198	55	39.5
22	1226	56	39.5
22	1375	57	39.0
22	811	58	39.0
22	125	59	39.0
22	826	60	38.5
22	660	61	38.5
22	423	62	38.5
22	1342	63	38.0
22	563	64	38.0
22	1082	65	37.5
22	1248	66	37.5
22	315	67	37.5
22	132	68	37.0
22	234	69	37.0
22	373	70	37.0
22	903	71	37.0
22	155	72	37.0
22	62	73	37.0
22	484	74	37.0
22	25	75	36.5
22	199	76	36.5
22	1212	77	36.5
22	77	78	36.5
22	946	79	36.5
22	364	80	36.0
22	304	81	36.0
22	110	82	36.0
22	572	83	35.5
22	1104	84	35.5
22	739	85	35.5
22	576	86	35.5
22	206	87	35.5
22	917	88	35.5
22	82	89	35.0
22	189	90	35.0
22	548	91	35.0
22	83	92	35.0
22	1277	93	34.5
22	625	94	34.5
22	1300	95	34.5
22	1061	96	34.5
22	872	97	34.5
22	786	98	34.5
22	1380	99	34.0
22	1209	100	34.0
22	274	101	34.0
22	1066	102	34.0
22	197	103	34.0
22	1343	104	33.5
22	767	105	33.5
22	9	106	33.5
22	1202	107	33.5
22	1271	108	33.5
22	29	109	33.5
22	325	110	33.0
22	1351	111	33.0
22	1134	112	33.0
22	157	113	33.0
22	101	114	32.5
22	414	115	32.5
22	1325	116	32.5
22	341	117	32.5
22	80	118	32.5
22	334	119	32.5
22	168	120	32.5
22	1164	121	32.0
22	933	122	32.0
22	156	123	32.0
22	443	124	32.0
22	1235	125	32.0
22	734	126	32.0
22	174	127	32.0
22	218	128	31.5
22	658	129	31.5
22	536	130	31.5
22	677	131	31.5
22	51	132	31.5
22	1019	133	31.5
22	889	134	31.5
22	493	135	31.5
22	459	136	31.0
22	1370	137	31.0
22	1229	138	31.0
22	1225	139	31.0
22	277	140	31.0
22	146	141	31.0
22	523	142	31.0
22	173	143	31.0
22	731	144	31.0
22	730	145	31.0
22	363	146	31.0
22	466	147	31.0
22	996	148	30.5
22	1261	149	30.5
22	667	150	30.5
22	225	151	30.5
22	1242	152	30.5
22	1383	153	30.5
22	24	154	30.5
22	980	155	30.5
22	828	156	30.0
22	149	157	30.0
22	434	158	30.0
22	192	159	30.0
22	1154	160	30.0
22	1251	161	30.0
22	1303	162	30.0
22	33	163	30.0
22	1292	164	30.0
22	1035	165	30.0
22	381	166	29.5
22	163	167	29.5
22	1108	168	29.5
22	1352	169	29.5
22	1195	170	29.5
22	1381	171	29.5
22	696	172	29.5
22	114	173	29.5
22	375	174	29.5
22	766	175	29.0
22	406	176	29.0
22	712	177	29.0
22	540	178	29.0
22	710	179	29.0
22	1322	180	29.0
22	255	181	28.5
22	947	182	28.5
22	986	183	28.5
22	257	184	28.5
22	1039	185	28.5
22	14	186	28.5
22	562	187	28.5
22	806	188	28.5
22	1280	189	28.5
22	542	190	28.0
22	187	191	28.0
22	646	192	28.0
22	267	193	28.0
22	794	194	28.0
22	825	195	28.0
22	934	196	28.0
22	565	197	28.0
22	683	198	28.0
22	987	199	28.0
22	991	200	28.0
23	798	1	21.0
23	202	2	17.5
23	329	3	14.5
23	244	4	14.0
23	1040	5	13.5
23	635	6	13.0
23	441	7	12.5
23	315	8	12.5
23	132	9	12.0
23	1333	10	12.0
23	272	11	11.5
23	270	12	11.5
23	14	13	11.5
23	1290	14	11.5
23	695	15	11.0
23	658	16	11.0
23	185	17	11.0
23	1204	18	10.5
23	1313	19	10.5
23	49	20	10.5
23	262	21	10.5
23	442	22	10.0
23	364	23	10.0
23	1287	24	10.0
23	1289	25	10.0
23	826	26	10.0
23	1066	27	10.0
23	1115	28	10.0
23	1169	29	10.0
23	902	30	9.5
23	928	31	9.5
23	712	32	9.5
23	252	33	9.5
23	44	34	9.5
23	917	35	9.5
23	797	36	9.5
23	721	37	9.5
23	1268	38	9.5
23	740	39	9.0
23	138	40	9.0
23	140	41	9.0
23	794	42	9.0
23	859	43	9.0
23	927	44	9.0
23	89	45	9.0
23	1039	46	9.0
23	1072	47	9.0
23	370	48	9.0
23	66	49	9.0
23	199	50	8.5
23	589	51	8.5
23	73	52	8.5
23	1325	53	8.5
23	452	54	8.5
23	225	55	8.5
23	1209	56	8.5
23	131	57	8.5
23	216	58	8.5
23	344	59	8.5
23	94	60	8.5
23	77	61	8.5
23	1092	62	8.5
23	1147	63	8.5
23	792	64	8.0
23	753	65	8.0
23	1164	66	8.0
23	1122	67	8.0
23	640	68	8.0
23	899	69	8.0
23	294	70	8.0
23	704	71	8.0
23	1324	72	8.0
23	96	73	8.0
23	33	74	8.0
23	1330	75	8.0
23	28	76	8.0
23	455	77	7.5
23	649	78	7.5
23	976	79	7.5
23	210	80	7.5
23	1356	81	7.5
23	360	82	7.5
23	304	83	7.5
23	755	84	7.5
23	536	85	7.5
23	189	86	7.5
23	1198	87	7.5
23	799	88	7.5
23	874	89	7.5
23	548	90	7.5
23	197	91	7.5
23	1205	92	7.5
23	459	93	7.0
23	529	94	7.0
23	604	95	7.0
23	782	96	7.0
23	811	97	7.0
23	1380	98	7.0
23	1082	99	7.0
23	186	100	7.0
23	1301	101	7.0
23	662	102	7.0
23	1342	103	7.0
23	1213	104	7.0
23	911	105	7.0
23	739	106	7.0
23	576	107	7.0
23	173	108	7.0
23	9	109	7.0
23	892	110	7.0
23	1157	111	7.0
23	453	112	7.0
23	1057	113	7.0
23	820	114	7.0
23	1201	115	7.0
23	1114	116	7.0
23	212	117	7.0
23	889	118	7.0
23	174	119	7.0
23	749	120	7.0
23	280	121	7.0
23	1047	122	7.0
23	625	123	6.5
23	1278	124	6.5
23	1109	125	6.5
23	1244	126	6.5
23	947	127	6.5
23	718	128	6.5
23	977	129	6.5
23	1225	130	6.5
23	1336	131	6.5
23	1112	132	6.5
23	342	133	6.5
23	511	134	6.5
23	656	135	6.5
23	781	136	6.5
23	568	137	6.5
23	207	138	6.5
23	230	139	6.5
23	992	140	6.5
23	1335	141	6.5
23	622	142	6.5
23	1113	143	6.5
23	1284	144	6.5
23	1303	145	6.5
23	1264	146	6.5
23	1381	147	6.5
23	1319	148	6.5
23	183	149	6.5
23	869	150	6.5
23	689	151	6.5
23	685	152	6.5
23	600	153	6.0
23	606	154	6.0
23	195	155	6.0
23	464	156	6.0
23	1259	157	6.0
23	857	158	6.0
23	675	159	6.0
23	401	160	6.0
23	1162	161	6.0
23	1220	162	6.0
23	603	163	6.0
23	732	164	6.0
23	1373	165	6.0
23	125	166	6.0
23	179	167	6.0
23	686	168	6.0
23	560	169	6.0
23	1310	170	6.0
23	993	171	6.0
23	165	172	6.0
23	1175	173	6.0
23	646	174	6.0
23	373	175	6.0
23	134	176	6.0
23	1104	177	6.0
23	156	178	6.0
23	627	179	6.0
23	999	180	6.0
23	724	181	6.0
23	722	182	6.0
23	677	183	6.0
23	170	184	6.0
23	247	185	6.0
23	1151	186	6.0
23	24	187	6.0
23	757	188	6.0
23	18	189	6.0
23	172	190	6.0
23	1064	191	6.0
23	499	192	6.0
23	730	193	6.0
23	129	194	6.0
23	1351	195	6.0
23	1239	196	6.0
23	1134	197	6.0
23	1248	198	6.0
23	198	199	6.0
23	1156	200	6.0
24	1201	1	59.0
24	1313	2	56.5
24	798	3	48.5
24	329	4	44.5
24	89	5	37.0
24	417	6	35.5
24	1244	7	35.5
24	1040	8	35.0
24	1239	9	35.0
24	721	10	34.5
24	94	11	34.0
24	452	12	33.5
24	927	13	32.5
24	499	14	32.0
24	757	15	31.5
24	160	16	31.0
24	992	17	30.5
24	827	18	30.0
24	640	19	29.5
24	140	20	29.0
24	73	21	29.0
24	244	22	29.0
24	1198	23	29.0
24	1047	24	29.0
24	522	25	28.5
24	262	26	28.5
24	1147	27	28.5
24	364	28	27.5
24	1268	29	27.5
24	1382	30	27.0
24	1248	31	27.0
24	157	32	27.0
24	272	33	26.5
24	49	34	26.5
24	315	35	26.5
24	928	36	26.0
24	1392	37	26.0
24	85	38	25.5
24	1343	39	25.5
24	1209	40	25.5
24	1072	41	25.5
24	797	42	25.5
24	673	43	25.0
24	1380	44	25.0
24	155	45	25.0
24	206	46	25.0
24	874	47	25.0
24	1144	48	25.0
24	976	49	24.5
24	1342	50	24.5
24	165	51	24.5
24	576	52	24.5
24	1242	53	24.5
24	1066	54	24.5
24	151	55	24.5
24	433	56	24.0
24	132	57	24.0
24	962	58	24.0
24	373	59	24.0
24	826	60	24.0
24	131	61	24.0
24	51	62	24.0
24	548	63	24.0
24	77	64	24.0
24	423	65	24.0
24	739	66	23.5
24	62	67	23.5
24	210	68	23.0
24	234	69	23.0
24	1175	70	23.0
24	344	71	23.0
24	660	72	23.0
24	1134	73	23.0
24	563	74	23.0
24	946	75	23.0
24	101	76	22.5
24	811	77	22.5
24	1082	78	22.5
24	163	79	22.5
24	1370	80	22.5
24	341	81	22.5
24	696	82	22.5
24	484	83	22.5
24	792	84	22.0
24	1261	85	22.0
24	731	86	22.0
24	274	87	22.0
24	96	88	22.0
24	734	89	22.0
24	1375	90	21.5
24	149	91	21.5
24	199	92	21.5
24	667	93	21.5
24	193	94	21.5
24	536	95	21.5
24	334	96	21.5
24	1226	97	21.5
24	1235	98	21.5
24	1271	99	21.5
24	1229	100	21.0
24	794	101	21.0
24	903	102	21.0
24	917	103	21.0
24	381	104	20.5
24	662	105	20.5
24	1325	106	20.5
24	572	107	20.5
24	977	108	20.5
24	1154	109	20.5
24	1104	110	20.5
24	100	111	20.5
24	1251	112	20.5
24	683	113	20.5
24	197	114	20.5
24	83	115	20.5
24	1035	116	20.5
24	25	117	20.0
24	459	118	20.0
24	304	119	20.0
24	1164	120	20.0
24	294	121	20.0
24	170	122	20.0
24	1202	123	20.0
24	828	124	19.5
24	625	125	19.5
24	192	126	19.5
24	933	127	19.5
24	677	128	19.5
24	110	129	19.5
24	767	130	19.5
24	24	131	19.5
24	33	132	19.5
24	730	133	19.5
24	168	134	19.5
24	493	135	19.5
24	115	136	19.0
24	845	137	19.0
24	173	138	19.0
24	1383	139	19.0
24	1137	140	19.0
24	1300	141	19.0
24	595	142	19.0
24	14	143	19.0
24	123	144	19.0
24	82	145	18.5
24	325	146	18.5
24	649	147	18.5
24	401	148	18.5
24	289	149	18.5
24	80	150	18.5
24	1225	151	18.5
24	1199	152	18.5
24	1195	153	18.5
24	569	154	18.5
24	476	155	18.5
24	562	156	18.5
24	1061	157	18.5
24	756	158	18.0
24	395	159	18.0
24	599	160	18.0
24	276	161	18.0
24	146	162	18.0
24	133	163	18.0
24	216	164	18.0
24	1127	165	18.0
24	202	166	18.0
24	114	167	18.0
24	363	168	18.0
24	466	169	18.0
24	991	170	18.0
24	174	171	18.0
24	434	172	17.5
24	1240	173	17.5
24	150	174	17.5
24	1356	175	17.5
24	1291	176	17.5
24	902	177	17.5
24	1212	178	17.5
24	588	179	17.5
24	1252	180	17.5
24	267	181	17.5
24	156	182	17.5
24	189	183	17.5
24	44	184	17.5
24	288	185	17.5
24	701	186	17.5
24	1224	187	17.5
24	453	188	17.5
24	198	189	17.5
24	177	190	17.5
24	72	191	17.5
24	1024	192	17.5
24	989	193	17.5
24	614	194	17.5
24	1277	195	17.0
24	99	196	17.0
24	1246	197	17.0
24	1094	198	17.0
24	249	199	17.0
24	410	200	17.0
25	798	1	81.5
25	1313	2	77.0
25	1201	3	74.5
25	329	4	59.0
25	417	5	56.5
25	927	6	56.0
25	89	7	53.5
25	131	8	49.5
25	499	9	49.0
25	1239	10	49.0
25	992	11	48.0
25	721	12	48.0
25	73	13	47.0
25	452	14	47.0
25	94	15	47.0
25	277	16	45.0
25	433	17	44.0
25	1040	18	44.0
25	160	19	43.0
25	140	20	43.0
25	1244	21	43.0
25	272	22	42.5
25	170	23	42.5
25	262	24	41.0
25	1144	25	41.0
25	1047	26	41.0
25	1147	27	41.0
25	244	28	40.5
25	757	29	40.5
25	673	30	40.0
25	193	31	40.0
25	1382	32	40.0
25	827	33	40.0
25	82	34	39.5
25	962	35	39.5
25	874	36	39.5
25	660	37	39.5
25	695	38	39.0
25	522	39	39.0
25	206	40	39.0
25	662	41	38.5
25	640	42	38.5
25	1072	43	38.5
25	625	44	38.0
25	572	45	38.0
25	341	46	38.0
25	49	47	38.0
25	423	48	38.0
25	797	49	38.0
25	1082	50	37.5
25	210	51	37.5
25	96	52	37.5
25	987	53	37.0
25	946	54	37.0
25	85	55	36.5
25	25	56	36.5
25	199	57	36.5
25	1271	58	36.5
25	1268	59	36.5
25	364	60	36.0
25	928	61	36.0
25	576	62	36.0
25	792	63	35.5
25	189	64	35.5
25	1392	65	35.5
25	1277	66	35.0
25	976	67	35.0
25	947	68	35.0
25	1375	69	34.5
25	165	70	34.5
25	213	71	34.5
25	1198	72	34.5
25	344	73	34.5
25	1235	74	34.5
25	97	75	34.5
25	991	76	34.5
25	151	77	34.5
25	1209	78	34.0
25	216	79	34.0
25	401	80	33.5
25	1342	81	33.5
25	1108	82	33.5
25	826	83	33.5
25	110	84	33.5
25	903	85	33.5
25	173	86	33.5
25	274	87	33.5
25	730	88	33.5
25	1248	89	33.5
25	1061	90	33.5
25	375	91	33.5
25	917	92	33.5
25	157	93	33.5
25	717	94	33.0
25	1199	95	33.0
25	1195	96	33.0
25	155	97	33.0
25	1202	98	33.0
25	212	99	33.0
25	1373	100	32.5
25	1039	101	32.5
25	1134	102	32.5
25	696	103	32.5
25	459	104	32.0
25	677	105	32.0
25	174	106	32.0
25	99	107	31.5
25	373	108	31.5
25	731	109	31.5
25	1383	110	31.5
25	83	111	31.5
25	563	112	31.5
25	149	113	31.0
25	1370	114	31.0
25	1356	115	31.0
25	1325	116	31.0
25	1212	117	31.0
25	560	118	31.0
25	234	119	31.0
25	1310	120	31.0
25	933	121	31.0
25	300	122	31.0
25	240	123	31.0
25	767	124	31.0
25	1066	125	31.0
25	197	126	31.0
25	466	127	31.0
25	989	128	31.0
25	163	129	30.5
25	179	130	30.5
25	1164	131	30.5
25	1104	132	30.5
25	794	133	30.5
25	443	134	30.5
25	1343	135	30.5
25	1224	136	30.5
25	62	137	30.5
25	1292	138	30.5
25	529	139	30.0
25	205	140	30.0
25	986	141	30.0
25	133	142	30.0
25	1242	143	30.0
25	683	144	30.0
25	14	145	30.0
25	211	146	30.0
25	889	147	30.0
25	434	148	29.5
25	132	149	29.5
25	289	150	29.5
25	1175	151	29.5
25	352	152	29.5
25	705	153	29.0
25	124	154	29.0
25	996	155	29.0
25	1107	156	29.0
25	225	157	29.0
25	156	158	29.0
25	1352	159	29.0
25	739	160	29.0
25	561	161	29.0
25	9	162	29.0
25	540	163	29.0
25	710	164	29.0
25	315	165	29.0
25	811	166	28.5
25	187	167	28.5
25	1229	168	28.5
25	599	169	28.5
25	658	170	28.5
25	1216	171	28.5
25	536	172	28.5
25	334	173	28.5
25	33	174	28.5
25	1351	175	28.5
25	458	176	28.5
25	198	177	28.5
25	1165	178	28.5
25	1322	179	28.5
25	1092	180	28.5
25	734	181	28.5
25	786	182	28.5
25	325	183	28.0
25	56	184	28.0
25	192	185	28.0
25	1261	186	28.0
25	712	187	28.0
25	342	188	28.0
25	1252	189	28.0
25	656	190	28.0
25	1300	191	28.0
25	820	192	28.0
25	1364	193	28.0
25	601	194	28.0
25	689	195	28.0
25	45	196	28.0
25	304	197	27.5
25	977	198	27.5
25	1154	199	27.5
25	1226	200	27.5
26	798	1	106.0
26	1201	2	103.0
26	1313	3	92.5
26	329	4	86.0
26	89	5	75.5
26	94	6	72.5
26	417	7	71.0
26	73	8	65.5
26	1040	9	64.0
26	272	10	63.5
26	927	11	63.5
26	131	12	60.5
26	1244	13	60.0
26	452	14	60.0
26	721	15	59.5
26	244	16	58.5
26	499	17	58.0
26	1239	18	57.5
26	1072	19	57.5
26	992	20	57.0
26	364	21	56.5
26	962	22	56.5
26	96	23	56.5
26	572	24	56.0
26	160	25	55.5
26	1047	26	55.0
26	1268	27	55.0
26	1382	28	54.5
26	49	29	54.5
26	140	30	54.0
26	1147	31	54.0
26	874	32	53.0
26	170	33	52.5
26	928	34	52.0
26	262	35	52.0
26	1375	36	51.0
26	189	37	51.0
26	155	38	51.0
26	660	39	51.0
26	1235	40	50.5
26	662	41	50.0
26	375	42	49.5
26	792	43	49.0
26	560	44	49.0
26	344	45	49.0
26	459	46	48.5
26	1225	47	48.5
26	193	48	48.5
26	1383	49	48.5
26	1392	50	48.5
26	695	51	48.0
26	25	52	48.0
26	625	53	48.0
26	304	54	48.0
26	151	55	48.0
26	315	56	48.0
26	9	57	47.5
26	563	58	47.5
26	797	59	47.5
26	1082	60	47.0
26	976	61	47.0
26	210	62	47.0
26	1325	63	47.0
26	165	64	47.0
26	433	65	46.5
26	996	66	46.5
26	522	67	46.5
26	1198	68	46.5
26	576	69	46.5
26	206	70	46.5
26	757	71	46.5
26	24	72	46.0
26	458	73	46.0
26	1248	74	46.0
26	827	75	46.0
26	1370	76	45.5
26	1209	77	45.5
26	917	78	45.5
26	946	79	45.5
26	1144	80	45.5
26	673	81	45.0
26	341	82	45.0
26	133	83	45.0
26	1342	84	44.5
26	826	85	44.5
26	132	86	44.0
26	1154	87	44.0
26	640	88	44.0
26	730	89	44.0
26	192	90	43.5
26	1107	91	43.5
26	1175	92	43.5
26	334	93	43.5
26	62	94	43.5
26	199	95	43.0
26	1356	96	43.0
26	484	97	43.0
26	240	98	42.5
26	731	99	42.5
26	423	100	42.5
26	1061	101	42.5
26	352	102	42.5
26	1220	103	42.0
26	110	104	42.0
26	903	105	42.0
26	1226	106	42.0
26	696	107	42.0
26	987	108	42.0
26	1271	109	42.0
26	85	110	41.5
26	173	111	41.5
26	157	112	41.5
26	1263	113	41.5
26	82	114	41.0
26	401	115	41.0
26	1310	116	41.0
26	977	117	41.0
26	342	118	41.0
26	677	119	41.0
26	1039	120	41.0
26	889	121	41.0
26	734	122	41.0
26	529	123	40.5
26	947	124	40.5
26	1381	125	40.5
26	1322	126	40.5
26	255	127	40.0
26	1212	128	40.0
26	1281	129	40.0
26	1300	130	40.0
26	1134	131	40.0
26	786	132	40.0
26	1277	133	39.5
26	163	134	39.5
26	1373	135	39.5
26	1302	136	39.5
26	373	137	39.5
26	536	138	39.5
26	72	139	39.5
26	1386	140	39.5
26	381	141	39.0
26	179	142	39.0
26	933	143	39.0
26	739	144	39.0
26	309	145	39.0
26	1355	146	39.0
26	562	147	39.0
26	710	148	39.0
26	101	149	38.5
26	1149	150	38.5
26	54	151	38.5
26	300	152	38.5
26	565	153	38.5
26	197	154	38.5
26	292	155	38.5
26	308	156	38.5
26	328	157	38.5
26	991	158	38.5
26	1292	159	38.5
26	135	160	38.5
26	1261	161	38.0
26	1351	162	38.0
26	1364	163	38.0
26	1119	164	38.0
26	2	165	37.5
26	1240	166	37.5
26	766	167	37.5
26	80	168	37.5
26	1108	169	37.5
26	794	170	37.5
26	207	171	37.5
26	1242	172	37.5
26	83	173	37.5
26	174	174	37.5
26	325	175	37.0
26	149	176	37.0
26	99	177	37.0
26	1301	178	37.0
26	406	179	37.0
26	667	180	37.0
26	277	181	37.0
26	134	182	37.0
26	1199	183	37.0
26	267	184	37.0
26	1343	185	37.0
26	548	186	37.0
26	1202	187	37.0
26	363	188	37.0
26	493	189	37.0
26	872	190	37.0
26	156	191	36.5
26	788	192	36.5
26	1251	193	36.5
26	683	194	36.5
26	77	195	36.5
26	14	196	36.5
26	820	197	36.5
26	601	198	36.5
26	717	199	36.0
26	1182	200	36.0
27	1201	1	89.0
27	798	2	71.0
27	1313	3	69.5
27	417	4	52.0
27	433	5	51.5
27	1239	6	51.5
27	329	7	49.0
27	94	8	48.5
27	927	9	48.0
27	89	10	48.0
27	499	11	48.0
27	131	12	47.5
27	73	13	46.5
27	1147	14	46.0
27	673	15	45.5
27	1244	16	45.0
27	1040	17	43.0
27	928	18	42.0
27	151	19	41.5
27	1047	20	41.5
27	792	21	40.0
27	874	22	40.0
27	262	23	40.0
27	992	24	39.5
27	757	25	39.5
27	1144	26	39.0
27	827	27	39.0
27	721	28	39.0
27	1382	29	38.5
27	1392	30	38.0
27	140	31	37.5
27	452	32	37.5
27	826	33	37.5
27	797	34	37.5
27	1375	35	37.0
27	1342	36	37.0
27	160	37	36.0
27	49	38	36.0
27	563	39	36.0
27	99	40	35.5
27	962	41	35.5
27	640	42	35.5
27	677	43	35.5
27	244	44	35.0
27	1072	45	35.0
27	1277	46	34.5
27	522	47	34.5
27	903	48	34.5
27	96	49	34.5
27	85	50	34.0
27	739	51	34.0
27	917	52	34.0
27	695	53	33.5
27	199	54	33.5
27	976	55	33.5
27	341	56	33.5
27	272	57	33.5
27	170	58	33.5
27	155	59	33.5
27	811	60	33.0
27	14	61	33.0
27	1248	62	33.0
27	423	63	33.0
27	1082	64	32.5
27	364	65	32.5
27	110	66	32.5
27	660	67	32.5
27	820	68	32.5
27	1202	69	32.5
27	1271	70	32.5
27	1343	71	32.0
27	189	72	32.0
27	683	73	32.0
27	696	74	32.0
27	25	75	31.5
27	210	76	31.5
27	192	77	31.5
27	193	78	31.5
27	1383	79	31.5
27	157	80	31.5
27	459	81	31.0
27	132	82	31.0
27	289	83	31.0
27	1164	84	31.0
27	165	85	31.0
27	1226	86	31.0
27	274	87	31.0
27	987	88	31.0
27	572	89	30.5
27	1108	90	30.5
27	1198	91	30.5
27	206	92	30.5
27	1134	93	30.5
27	363	94	30.5
27	1061	95	30.5
27	991	96	30.5
27	434	97	30.0
27	662	98	30.0
27	1246	99	30.0
27	658	100	30.0
27	548	101	30.0
27	1268	102	30.0
27	82	103	29.5
27	101	104	29.5
27	1370	105	29.5
27	234	106	29.5
27	373	107	29.5
27	794	108	29.5
27	576	109	29.5
27	344	110	29.5
27	625	111	29.0
27	225	112	29.0
27	1209	113	29.0
27	334	114	29.0
27	767	115	29.0
27	730	116	29.0
27	83	117	29.0
27	202	118	29.0
27	484	119	29.0
27	889	120	29.0
27	734	121	29.0
27	801	122	28.5
27	712	123	28.5
27	1104	124	28.5
27	77	125	28.5
27	601	126	28.5
27	946	127	28.5
